Ссылка,Адрес,Этаж,Всего этажей,Площадь,Кол-во комнат,Ремонт,Стоимость,Цена за кв. м.,Всего Просмотров,Тип объявления,Первоначальная цена,Район,Метро,Тип дома,Просмотры за 10 дней,Дата создания
https://kazan.cian.ru/sale/flat/230236853/,"Татарстан респ., Казань, р-н Советский, ул. Аделя Кутуя, 108",2,24,67,2,Новостройка,4990000,73 937 ,71,Платное,4 590 000 ,р-н Советский,"Горки,Аметьево,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/235025089/,"Татарстан респ., Казань, р-н Кировский, мкр. Пороховая слобода, Деловая ул.",2,5,67,2,Новостройка,5404800,80 000 ,19,Платное,Не указано,р-н Кировский,"Яшьлек,Козья слобода,Северный Вокзал,",Новостройка
https://kazan.cian.ru/sale/flat/230915186/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Татарская слобода, ул. Николая Столбова, 1/3",2,4,74,2,Новостройка,10000000,135 135 ,214,Платное,9 850 000 ,р-н Вахитовский,"Площадь Тукая,Кремлёвская,Суконная слобода,",Новостройка
https://kazan.cian.ru/sale/flat/225931694/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Центр, Большая Красная ул.",2,4,76,2,Новостройка Апартаменты,14586300,190 000 ,42,Топ,Не указано,р-н Вахитовский,"Кремлёвская,Площадь Тукая,Козья слобода,",Новостройка Апартаменты
https://kazan.cian.ru/sale/flat/225931689/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Центр, Большая Красная ул.",2,4,79,1,Новостройка Апартаменты,11152400,140 000 ,73,Топ,Не указано,р-н Вахитовский,"Кремлёвская,Площадь Тукая,Козья слобода,",Новостройка Апартаменты
https://kazan.cian.ru/sale/flat/233409162/,"Татарстан респ., Казань, р-н Ново-Савиновский, мкр. кварталы 68, 69, Чистопольская ул., 88/2",2,22,82,2,Новостройка,6160000,74 576 ,27,Платное,Не указано,р-н Ново-Савиновский,"Козья слобода,Кремлёвская,Площадь Тукая,",Новостройка
https://kazan.cian.ru/sale/flat/234147233/,"Татарстан респ., Казань, р-н Советский, мкр. Дальний, ул. Родины, 9",2,19,84,2,Новостройка,6505000,76 828 ,6,Платное,Не указано,р-н Советский,"Горки,Аметьево,Проспект Победы,",Новостройка
https://kazan.cian.ru/sale/flat/223778357/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Центр, Большая Красная ул.",2,4,84,1,Новостройка Апартаменты,14312300,170 000 ,57,Премиум,Не указано,р-н Вахитовский,"Кремлёвская,Площадь Тукая,Козья слобода,",Новостройка Апартаменты
https://kazan.cian.ru/sale/flat/216198387/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Центр, Большая Красная ул.",2,4,100,2,Новостройка Апартаменты,17124100,170 000 ,245,Премиум,Не указано,р-н Вахитовский,"Кремлёвская,Площадь Тукая,Козья слобода,",Новостройка Апартаменты
https://kazan.cian.ru/sale/flat/232588538/,"Татарстан респ., Казань, р-н Вахитовский, мкр. Центр",3,19,32,1,Новостройка,2950000,92 188 ,54,Платное,Не указано,р-н Вахитовский,"Суконная слобода,Площадь Тукая,Аметьево,",Новостройка
